source_id,target_id,pair_id,label,cosine_tfidf,price_sim,price_num_equal,manufacturer_lev,manufacturer_jaccard,manufacturer_relaxed_jaccard,manufacturer_overlap,manufacturer_containment,manufacturer_token_jaccard,description_lev,description_jaccard,description_relaxed_jaccard,description_overlap,description_cosine_tfidf,description_containment,name_lev,name_jaccard,name_relaxed_jaccard,name_overlap,name_cosine_tfidf,name_containment
b000ndibjq,http://www.google.com/base/feeds/snippets/13125236767288549966,b000ndibjq-http://www.google.com/base/feeds/snippets/13125236767288549966,False,0.2927115251082636,0.9739948090749448,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.00725209221813506,0.01160092807424594,0.023474178403755867,0.0,0.1002152060222128,0.5,0.4565217391304348,0.3333333333333333,0.3333333333333333,0.0,0.3298988332763068,0.6
b0001wn1a8,http://www.google.com/base/feeds/snippets/18396389648150219430,b0001wn1a8-http://www.google.com/base/feeds/snippets/18396389648150219430,False,0.12257805684090271,0.9932097557029023,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1970067348465951,0.010101010101010102,0.02040816326530612,0.0,0.04300396272436345,0.041666666666666664,0.5652173913043479,0.42857142857142855,0.42857142857142855,0.0,0.5356968473471203,0.6
b000hcz8ey,http://www.google.com/base/feeds/snippets/13078719460791292222,b000hcz8ey-http://www.google.com/base/feeds/snippets/13078719460791292222,False,0.09493179909155106,0.9998561046102147,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.00969167156657856,0.005128205128205128,0.007712082262210797,0.0,0.004569039883978773,0.2222222222222222,0.43243243243243246,0.2857142857142857,0.2857142857142857,0.0,0.27491058574700517,0.6666666666666666
b000b57k4s,http://www.google.com/base/feeds/snippets/14520556770161082452,b000b57k4s-http://www.google.com/base/feeds/snippets/14520556770161082452,False,0.25956294768274635,0.9988157524999296,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.12683271150549555,0.0,0.0,0.0,0.0,0.0,0.3055555555555556,0.15384615384615385,0.15384615384615385,0.0,0.4953736123298986,0.4
b000ofnri8,http://www.google.com/base/feeds/snippets/596526892186899957,b000ofnri8-http://www.google.com/base/feeds/snippets/596526892186899957,False,0.19693873831214082,0.9959401562767501,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01808601878649743,0.016728624535315983,0.03207547169811321,0.0,0.039075593797004794,0.23076923076923078,0.5098039215686274,0.5,0.5,0.0,0.59370983956774,0.8
b0001wn1a8,http://www.google.com/base/feeds/snippets/14391445631859374347,b0001wn1a8-http://www.google.com/base/feeds/snippets/14391445631859374347,False,0.2061971779046016,0.9948856457847391,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.20179595909204287,0.058823529411764705,0.06930693069306931,0.0,0.11787560463408803,0.1875,0.631578947368421,0.42857142857142855,0.42857142857142855,0.0,0.622684396968474,0.6
b000exs488,http://www.google.com/base/feeds/snippets/9463842250533836611,b000exs488-http://www.google.com/base/feeds/snippets/9463842250533836611,False,0.166204062447454,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05147986566648876,0.03821656050955414,0.04487179487179487,0.0,0.09432211586668511,0.46153846153846156,0.49090909090909096,0.2727272727272727,0.2727272727272727,0.0,0.45667656459794015,0.5
b000buqo9a,http://www.google.com/base/feeds/snippets/18295506345742178609,b000buqo9a-http://www.google.com/base/feeds/snippets/18295506345742178609,False,0.2769172832000249,0.9997673980145036,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.24928909952606634,0.06666666666666667,0.06666666666666667,0.0,0.201388645186971,0.13636363636363635,0.2432432432432432,0.1111111111111111,0.25,0.0,0.28791025697075673,0.2
b000ie8u4g,http://www.google.com/base/feeds/snippets/16700933768709687512,b000ie8u4g-http://www.google.com/base/feeds/snippets/16700933768709687512,False,0.09055533008088736,0.9999518903967887,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09085266115841129,0.024242424242424242,0.03680981595092025,0.0,0.07114126655499867,0.2857142857142857,0.22499999999999998,0.1,0.2222222222222222,0.0,0.1278866194907468,0.2
b000o3d94m,http://www.google.com/base/feeds/snippets/17926987006913487270,b000o3d94m-http://www.google.com/base/feeds/snippets/17926987006913487270,False,0.2679520521022899,0.9997554067320216,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.4736842105263158,0.26666666666666666,0.26666666666666666,0.0,0.3955017081594336,0.5
b000o231le,http://www.google.com/base/feeds/snippets/3109934347512360013,b000o231le-http://www.google.com/base/feeds/snippets/3109934347512360013,False,0.4015119462191478,0.9999992776335854,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14801352130121018,0.10526315789473684,0.14545454545454545,0.0,0.32191548966106814,0.6,0.2987012987012987,0.3,0.3,0.0,0.5685108178924599,0.75
b000hlv6mi,http://www.google.com/base/feeds/snippets/2622452102774676117,b000hlv6mi-http://www.google.com/base/feeds/snippets/2622452102774676117,False,0.10520339573582295,0.9997964371443699,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2632617220391176,0.022727272727272728,0.022727272727272728,0.0,0.028239582189403208,0.058823529411764705,0.3125,0.25,0.25,0.0,0.3968518703970078,0.5
b000ndibjq,http://www.google.com/base/feeds/snippets/604011493834288779,b000ndibjq-http://www.google.com/base/feeds/snippets/604011493834288779,False,0.3778982681958788,0.9667704225626815,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01701833613691729,0.03002309468822171,0.046948356807511735,0.0,0.37847785900133685,0.65,0.34246575342465757,0.23076923076923078,0.23076923076923078,0.0,0.2207277918980458,0.42857142857142855
b000b6vlh4,http://www.google.com/base/feeds/snippets/18405745276041721942,b000b6vlh4-http://www.google.com/base/feeds/snippets/18405745276041721942,False,0.15755248317204815,0.9996612101515597,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2750143951809363,0.06944444444444445,0.1,0.0,0.1330756299265232,0.2,0.4482758620689655,0.16666666666666666,0.4,0.0,0.1475081704940988,0.3333333333333333
b000e0v924,http://www.google.com/base/feeds/snippets/11826796220164615935,b000e0v924-http://www.google.com/base/feeds/snippets/11826796220164615935,False,0.1976689484812962,0.9882000001444733,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13711390750122573,0.0,0.0,0.0,0.0,0.0,0.29166666666666663,0.2222222222222222,0.2222222222222222,0.0,0.2613739138940972,0.4
b000ndichc,http://www.google.com/base/feeds/snippets/14054232840925252286,b000ndichc-http://www.google.com/base/feeds/snippets/14054232840925252286,False,0.09645569779565094,0.9915481684760742,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.013338632145469228,0.01652892561983471,0.027855153203342618,0.0,0.04166627503181958,0.32432432432432434,0.303030303030303,0.2857142857142857,0.2857142857142857,0.0,0.31549576503343973,0.5
b000fowht8,http://www.google.com/base/feeds/snippets/3040037286169376262,b000fowht8-http://www.google.com/base/feeds/snippets/3040037286169376262,False,0.2281090785751076,0.999913027083684,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23840923140325565,0.25,0.25,0.0,0.18864042881380816,0.4,0.19999999999999996,0.25,0.25,0.0,0.29327386226201524,0.4
b000o27t8a,http://www.google.com/base/feeds/snippets/222400256379219119,b000o27t8a-http://www.google.com/base/feeds/snippets/222400256379219119,False,0.17711149159415007,0.9816953795277024,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.18037439018023396,0.01652892561983471,0.01652892561983471,0.0,0.04712039929997491,0.05263157894736842,0.47058823529411764,0.5,0.5,0.0,0.6938554011155471,1.0
b000ndib96,http://www.google.com/base/feeds/snippets/11553460726656084647,b000ndib96-http://www.google.com/base/feeds/snippets/11553460726656084647,False,0.13149287732729886,0.9940622925453954,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.026143876317701778,0.01715686274509804,0.02977667493796526,0.0,0.03968666017028281,0.18421052631578946,0.48484848484848486,0.5,0.5,0.0,0.4445905516959816,0.75
b000ndicuy,http://www.google.com/base/feeds/snippets/14812439490848045578,b000ndicuy-http://www.google.com/base/feeds/snippets/14812439490848045578,False,0.29193502623838224,0.9682015749032571,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05882842215618144,0.039647577092511016,0.05357142857142857,0.0,0.2355046054405681,0.3103448275862069,0.2962962962962963,0.3333333333333333,0.3333333333333333,0.0,0.31480052861155944,0.5
b000ndibws,http://www.google.com/base/feeds/snippets/13461495034626913881,b000ndibws-http://www.google.com/base/feeds/snippets/13461495034626913881,False,0.44232986677713476,0.9942203463169065,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.024585789284925445,0.03722084367245657,0.05025125628140704,0.0,0.42750315602674627,0.75,0.2833333333333333,0.2727272727272727,0.2727272727272727,0.0,0.1793669624750159,0.5
b0008glg1i,http://www.google.com/base/feeds/snippets/16090908477278345856,b0008glg1i-http://www.google.com/base/feeds/snippets/16090908477278345856,False,0.22337762670122563,0.9988304887747871,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.04001474801631493,0.0398936170212766,0.0653950953678474,0.0,0.20961125742430897,0.5357142857142857,0.2931034482758621,0.23076923076923078,0.23076923076923078,0.0,0.3122192449654623,0.375
b000mti8mq,http://www.google.com/base/feeds/snippets/14188088676549374410,b000mti8mq-http://www.google.com/base/feeds/snippets/14188088676549374410,False,0.09592811179015587,0.9899011730508206,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13416844682861537,0.03870967741935484,0.05228758169934641,0.0,0.08685012646800278,0.2608695652173913,0.4342105263157895,0.25,0.25,0.0,0.1335323936295282,0.4444444444444444
b000o24l3q,http://www.google.com/base/feeds/snippets/18341451742874553099,b000o24l3q-http://www.google.com/base/feeds/snippets/18341451742874553099,False,0.1653732257650088,0.995362552091648,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.017357755860125536,0.01893939393939394,0.03861003861003861,0.0,0.054779020021516175,0.2631578947368421,0.5625,0.42857142857142855,0.42857142857142855,0.0,0.520658133293198,0.6
b000ndibjq,http://www.google.com/base/feeds/snippets/2927219174769865115,b000ndibjq-http://www.google.com/base/feeds/snippets/2927219174769865115,False,0.16724956550055634,0.9728533256666178,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01793967990284013,0.02654867256637168,0.04504504504504504,0.0,0.041812331959241604,0.3157894736842105,0.3913043478260869,0.375,0.375,0.0,0.33336945549102204,0.75
b000a2zlam,http://www.google.com/base/feeds/snippets/7446817695346465267,b000a2zlam-http://www.google.com/base/feeds/snippets/7446817695346465267,False,0.15733095353226437,0.9653407149549351,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13397349644849219,0.036231884057971016,0.051470588235294115,0.0,0.11187593432313746,0.22727272727272727,0.49122807017543857,0.2222222222222222,0.2222222222222222,0.0,0.26973287682795327,0.4
b000he35ss,http://www.google.com/base/feeds/snippets/9858798962478264497,b000he35ss-http://www.google.com/base/feeds/snippets/9858798962478264497,False,0.12934705315038086,0.9996151231743092,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.037221611374407576,0.021660649819494584,0.021660649819494584,0.0,0.1112576348120912,0.42857142857142855,0.4126984126984127,0.3076923076923077,0.3076923076923077,0.0,0.3407886984764253,0.5714285714285714
b000ofnrhy,http://www.google.com/base/feeds/snippets/17511510969143463932,b000ofnrhy-http://www.google.com/base/feeds/snippets/17511510969143463932,False,0.12676958485043513,0.9896555684698618,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01789691514151083,0.02099236641221374,0.044921875,0.0,0.024352078383138135,0.2894736842105263,0.3571428571428571,0.3333333333333333,0.3333333333333333,0.0,0.3347534842064633,0.5
b000ndibkk,http://www.google.com/base/feeds/snippets/10834301366840736522,b000ndibkk-http://www.google.com/base/feeds/snippets/10834301366840736522,False,0.1495236759414145,0.9884421373666421,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.006101061344369499,0.006896551724137931,0.013888888888888888,0.0,0.007885150459846777,0.3,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.0,0.3360744009553022,0.75
b000ndibaa,http://www.google.com/base/feeds/snippets/1227473479709404023,b000ndibaa-http://www.google.com/base/feeds/snippets/1227473479709404023,False,0.12337455706211395,0.9879077306931322,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02571780423181695,0.014669926650366748,0.027227722772277228,0.0,0.03451745290070646,0.16216216216216217,0.33333333333333337,0.25,0.25,0.0,0.23610829698661984,0.5
b000ndib96,http://www.google.com/base/feeds/snippets/3607173973836413689,b000ndib96-http://www.google.com/base/feeds/snippets/3607173973836413689,False,0.11693836123709571,0.9791815444049471,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02588084968065055,0.014669926650366748,0.027227722772277228,0.0,0.034611841468625476,0.15789473684210525,0.2727272727272727,0.25,0.25,0.0,0.28542018990581397,0.4
b000ndibwi,http://www.google.com/base/feeds/snippets/10834301366840736522,b000ndibwi-http://www.google.com/base/feeds/snippets/10834301366840736522,False,0.20055090484018284,0.9985552671708303,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.010032754696291482,0.009900990099009901,0.022556390977443608,0.0,0.009576986185908156,0.4,0.3125,0.3333333333333333,0.3333333333333333,0.0,0.34145144423877655,0.75
b000ndibh8,http://www.google.com/base/feeds/snippets/790771655328756919,b000ndibh8-http://www.google.com/base/feeds/snippets/790771655328756919,False,0.1832514715347353,0.9877921520667987,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02899002485143758,0.024691358024691357,0.0375,0.0,0.03541303524928618,0.2702702702702703,0.3877551020408163,0.3333333333333333,0.3333333333333333,0.0,0.4793711484750296,0.75
b000bgpqos,http://www.google.com/base/feeds/snippets/16690738478999740250,b000bgpqos-http://www.google.com/base/feeds/snippets/16690738478999740250,False,0.3746694100423811,0.9996758019531343,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2752570866493785,0.08196721311475409,0.08196721311475409,0.0,0.2432559838469872,0.25,0.4067796610169492,0.3,0.3,0.0,0.41079475446474784,0.5
b000hlp5do,http://www.google.com/base/feeds/snippets/3907261301303045278,b000hlp5do-http://www.google.com/base/feeds/snippets/3907261301303045278,False,0.062473691700012726,0.9983385572464548,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13178312914507104,0.006666666666666667,0.02027027027027027,0.0,0.018724352115195315,0.03125,0.3846153846153846,0.2222222222222222,0.2222222222222222,0.0,0.2307408400910799,0.6666666666666666
b000hlp5do,http://www.google.com/base/feeds/snippets/17596883596074762243,b000hlp5do-http://www.google.com/base/feeds/snippets/17596883596074762243,False,0.3963611490702526,0.9990747930961997,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1278792763084931,0.11627906976744186,0.13385826771653545,0.0,0.3576169603640689,0.6,0.5818181818181818,0.3076923076923077,0.3076923076923077,0.0,0.4262659276777742,0.5
b000ndibwi,http://www.google.com/base/feeds/snippets/14054232840925252286,b000ndibwi-http://www.google.com/base/feeds/snippets/14054232840925252286,False,0.1960215533372857,0.9987718326219228,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.028143650713803894,0.01873536299765808,0.0332541567695962,0.0,0.031303671107375794,0.21621621621621623,0.4375,0.3,0.3,0.0,0.40512919826083055,0.6
b000enucvk,http://www.google.com/base/feeds/snippets/18295506345742178609,b000enucvk-http://www.google.com/base/feeds/snippets/18295506345742178609,False,0.05607180411363084,0.9997991821367455,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1877934616201645,0.0,0.04395604395604396,0.0,0.05595938725461663,0.0,0.16666666666666663,0.125,0.2857142857142857,0.0,0.09674992299263477,0.25
b000ndibh8,http://www.google.com/base/feeds/snippets/12244614697089679523,b000ndibh8-http://www.google.com/base/feeds/snippets/12244614697089679523,False,0.3208400264252839,0.9941200818585622,0.0,0.3571428571428571,0.5,0.5,0.0,1.0,0.4545454545454546,0.010005020073378735,0.018469656992084433,0.021164021164021163,0.0,0.2966130257395793,0.875,0.36734693877551017,0.18181818181818182,0.3,0.0,0.1666035010972788,0.4
b000bt559q,http://www.google.com/base/feeds/snippets/7946849252371593289,b000bt559q-http://www.google.com/base/feeds/snippets/7946849252371593289,False,0.0859467834009442,0.9682151553918512,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.033814164211096516,0.01892744479495268,0.03858520900321544,0.0,0.08681597180514121,0.3333333333333333,0.28395061728395066,0.10526315789473684,0.16666666666666666,0.0,0.12121423201218368,0.2222222222222222
b000mz7c2w,http://www.google.com/base/feeds/snippets/1209717630190599142,b000mz7c2w-http://www.google.com/base/feeds/snippets/1209717630190599142,False,0.49224318936303035,0.9997110534341661,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14629641990966336,0.08208955223880597,0.09022556390977443,0.0,0.38501817475970784,0.4583333333333333,0.4242424242424242,0.5555555555555556,0.5555555555555556,0.0,0.7065390895304525,1.0
b000ndibci,http://www.google.com/base/feeds/snippets/5673733196767057398,b000ndibci-http://www.google.com/base/feeds/snippets/5673733196767057398,False,0.08248647920834495,0.9959112616201667,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01920674609910859,0.010507880910683012,0.014059753954305799,0.0,0.02597309314568711,0.15789473684210525,0.36363636363636365,0.4,0.4,0.0,0.37490838020467226,0.6666666666666666
b000ndid26,http://www.google.com/base/feeds/snippets/13461495034626913881,b000ndid26-http://www.google.com/base/feeds/snippets/13461495034626913881,False,0.28527355528369275,0.9913323253913962,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.032145902233458264,0.025,0.03651685393258427,0.0,0.2923576456190962,0.45,0.2666666666666667,0.42857142857142855,0.42857142857142855,0.0,0.2658847798525998,0.75
b000e8jl7q,http://www.google.com/base/feeds/snippets/4287560991242110323,b000e8jl7q-http://www.google.com/base/feeds/snippets/4287560991242110323,False,0.08091133565803132,0.996041287574792,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.20103712834463267,0.02040816326530612,0.02040816326530612,0.0,0.01621399674646158,0.07692307692307693,0.5588235294117647,0.25,0.25,0.0,0.29136288690624007,0.5
b000hcvr1m,http://www.google.com/base/feeds/snippets/16388256207576026986,b000hcvr1m-http://www.google.com/base/feeds/snippets/16388256207576026986,False,0.09112392017032778,0.9998561046102147,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0324613856617363,0.012468827930174564,0.022670025188916875,0.0,0.0751617428149485,0.15625,0.5454545454545454,0.2857142857142857,0.5,0.0,0.35787611786822654,0.5
b0001wn18u,http://www.google.com/base/feeds/snippets/11826731647881867985,b0001wn18u-http://www.google.com/base/feeds/snippets/11826731647881867985,False,0.06895255831781824,0.9953911578016656,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16391413437412874,0.0,0.0,0.0,0.0,0.0,0.2093023255813954,0.1,0.2222222222222222,0.0,0.13228136611484284,0.25
b0007yepx2,http://www.google.com/base/feeds/snippets/17758143132560820340,b0007yepx2-http://www.google.com/base/feeds/snippets/17758143132560820340,False,0.36227115963082723,0.999740814930447,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2557887610020311,0.09615384615384616,0.11764705882352941,0.0,0.20701223143219877,0.25,0.37254901960784315,0.3,0.3,0.0,0.5508458194471403,0.5
b000hcxklc,http://www.google.com/base/feeds/snippets/15832790434131694955,b000hcxklc-http://www.google.com/base/feeds/snippets/15832790434131694955,False,0.08485294703354104,0.9981218473220793,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1650861391253566,0.019230769230769232,0.02912621359223301,0.0,0.07198834485095902,0.1111111111111111,0.23809523809523814,0.1,0.2222222222222222,0.0,0.11661434825256867,0.3333333333333333
b000ub6avc,http://www.google.com/base/feeds/snippets/9484979283744840884,b000ub6avc-http://www.google.com/base/feeds/snippets/9484979283744840884,False,0.11069467508678807,0.9850327123630844,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0868545772012971,0.022222222222222223,0.022222222222222223,0.0,0.023155442782296875,0.14285714285714285,0.38888888888888884,0.2222222222222222,0.2222222222222222,0.0,0.22103133340377662,0.4
