subject_id,brand,description,specTableContent,title
17467489,"""HP Enterprise"""," ""Description:5 x 146GB Serial Attached SCSI (SAS) 15K 3.5-inch Single Port Hot-Plug Hard DriveIn HPE Drive tray (as pictured)For G1-G7 Proliant SAS ServersGenuine serial number and firmwareGenuine Certified DrivePart Number(s) Option Part# 375872-B21 Spare 376595-001 Alternate # 432094-B21 Assembly 443169-002 392254-003 375698-003 431943-003 Model# DF146A4941 DF146A9845 DF146A8B57 DF146ABAA9""", Specifications: Category Proliant HardDrive Sub-Category 15K Generation SAS Part Number 432094-B21-5Pack Products ID 455287 Capacity 146GB Interface Serial Attached SCSI (SAS) Enclosure Internal Drive Dimensions 3.5 inches x 1/3H (Low Profile) Spindle Speed 15000RPM External Data Transfer 300MB/s Seek Time 3.5ms HotSwap Yes Manufacturer Hewlett Packard Pre-Failure Warranty Yes Hot Swap Tray Included/Attached," ""432094-B21 HP 146-GB 15K 3.5 SP SAS"" ""Null"""
12417451,,"""Capacidad: 120 GB; Interfaz: SATA III; Tamaño: 2,500 """" ",," ""SSD 750 BASIC 120 GB"" GB | Tradineur.com"""
9402326,"""Samsung""@en","""The 750 EVO is the advanced consumer SSD powered by Samsung NAND technology that maximizes everyday computing experiences with optimized performance and enhanced reliability""@en ",," ""Samsung 500GB 750 EVO SSD 2.5"" SATA 6Gbps Solid State Drive""@en ""▷ Samsung Drive | OcUK""@en"
14271990,,"""Capacidad total: 8 GB; Frecuencia (Bus clock rate): 1.600 MHz; Tecnología: DDR3L tft; Kit: No; Tipología: SO-DIMM analogico; Generica: Sí"" ",," ""DDR3 8GB. PC1866 HYPERX FURY CL10"" CL10 | Tradineur.com"""
8374218,,"""HyperX FURY DDR4 automatically recognizes the platform it's plugged into and overclocks to the high frequency for hassle-free, plug-and-play functionality.It delivers automatic top-level performance for motherboards featuring Intel's 200 series and X99 chipsets and complements Intel's 2, 4, 6, 8 and 10-core processors for faster video editing, 3D rendering, gaming and AI processing."" ",," ""HyperX FURY - DDR4 8 GB DIMM 288-pin"" "" HyperX 288-pin HX424C15FB2/8 System Memory (RAM) CDW.com"
17534326,,"""With intelligent performance that accelerates in response to demanding tasks, such as playing games and editing photos, the Intel Core i5 processor moves faster when you do.The Intel Core i5 processor automatically allocates processing power where it's needed most. Whether you're creating HD video, composing digital music, editing photos, or playing the coolest PC games - with the Intel Core i5 processor you can multitask with ease and be more productive than ever."" ",," ""Intel Core i5 4570 / 3.2 GHz processor"" "" Intel processor - BX80646I54570 Add-In Processors (CPUs) CDW.com"
6798830,"""Intel""@en","""Quad Core Technology, 3.30GHz clock speed, 22nm Process, 6MB L3 Cache, Dual Channel DDR3 Controller, Integrated HD 4600 Graphics, 3 Year Warranty""@en ",," ""Intel Core i5-4590 3.30GHz (Haswell) Socket LGA1150 Processor - Retail""@en ""▷ Intel Processo… | OcUK""@en"
4420502,,"""Apple Mac mini - DTS - 1 x Core i5 2.8 GHz - RAM 8 GB - Unidad híbrida 1 TB - Iris Graphics - GigE - WLAN: Bluetooth 4.0, 802.11a/b/g/n/ac - OS X 10.12 Sierra - monitor: ninguno""@es ",," ""Apple Mac mini 2.8GHz Intel Core i5""@es ""HP Elite Slice (ENERGY STAR) - Black Friday 2017 ""@es"
12195673,,," Categorie Geheugen intern Merk HP Product HP 1 GB Advanced ECC PC2700 DDR SDRAM DIMM Kit Uitvoering HP 1 GB Advanced ECC PC2700 DDR SDRAM DIMM Kit EAN 4948382345561 SKU 358348-B21 Tweakers ID 166482 Productprijs € 26,62 Pakketpost Nederland € 12,04 iDeal € 0,- Totaal € 38,66 Onjuiste prijs melden Productprijs € 43,44 Pakketpost € 0,- iDeal € 0,- Totaal € 43,44 Onjuiste prijs melden Productprijs € 35,42 Pakketpost tot € 99,- € 9,50 iDeal € 0,50 Totaal € 45,42 Onjuiste prijs melden"," ""HP 1 GB Advanced ECC PC2700 DDR SDRAM DIMM Kit - Prijzen ""@NL Tweakers""@NL"
17390822,"""HP Enterprise""","""Description:Intelï¿½ Xeonï¿½ L5335 DL140 G3(2.0GHz/4-core/8MB/80W)Full Processor Option KitPart Number(s)
Manufacturer Part# 453475-B21"" ", Specifications: Category Proliant Processor Sub-Category Intel Xeon Generation G3 Part Number 453475-B21 Products ID 458275 Product Type Processor (Low Voltage) Processor Type Intel Xeon Processor Core Quad-Core Processor Qty 1 Clock Speed 2.0GHz Bus Speed 1333MHz L2 Cache 8MB 64-bit Processing Yes Process Technology 65nm Processor Socket Socket J LGA-771 Thermal Design Power 50W," ""453475-B21 HP Xeon L5335 2.0GHz DL140 G3"", ""Null"" Price 453475-B21"" ""New 453475-B21 G3 Wholesale"
15145036,"""HP Enterprise"""," ""Description:HP Intelï¿½ Xeonï¿½ L5640 DL380 G7(2.26GHz/6-core/60W/12MB)Full Processor Option KitPart Number(s) Manufacturer Part# 587507-B21""",," ""587507-B21 HP Xeon L5640 2.26GHz DL380 G7"" ""Null"""
14621071,"""Kingston""@en","""2133MHz RAM Speed, CAS 14-14-14-31 Timings, 1.20-1.25v VDIMM, Lifetime Warranty with OcUK.""@en ",," ""Kingston Fury Black 64GB (4x16GB) DDR4 PC4-17000C14 2133MHz Dual/Quad Channel Kit (HX421C14FBK4/64)""@en ""▷ Kingston … | OcUK""@en"
3923027,,"""Plug and Play for high performance with Intel's 100 Series and X99 chipsets.HyperX FURY DDR4 memory automatically overclocks to the highest frequency published, up to 2666 MHz, to deliver instant top-level performance for motherboards with Intel's 100 Series and X99 chipsets.It's a small investment for premium components that complement Intel's 2, 4, 6 and 8-core processors for faster video editing, 3D rendering, gaming and AI processing.Its stylish low-profile heat spreader with signature FURY design lets you show off your rig in style."" ",," ""HyperX FURY - DDR4 4 GB DIMM 288-pin"" "" HyperX 288-pin HX426C15FB/4 System Memory (RAM) CDW.com"
17043230,"""HP Enterprise"""," ""Description:5 x 400GB Serial Attached SCSI (SAS) 10K 3.5-inch Dual Port Hot-Plug Hard DriveIn HPE Drive tray (as pictured)For G1-G7 Proliant SAS ServersGenuine serial number and firmwareGenuine Certified DrivePart Number(s) Option Part# 459508-B21 Spare 456896-001 Assembly 455543-001 Model# DD400B8541""", Specifications: Category Proliant HardDrive Sub-Category 10K Generation SAS Part Number 456896-001-5Pack Products ID 455698 Capacity 400GB Interface Serial Attached SCSI (SAS) Enclosure Internal Drive Dimensions 3.5 inches x 1/3H (Low Profile) Spindle Speed 10000RPM External Data Transfer 3GB/s Seek Time 3.5ms HotSwap Yes Manufacturer Hewlett Packard Pre-Failure Warranty Yes Hot Swap Tray Included/Attached Ports Dual Port," ""456896-001 HP 400-GB 10K 3.5 DP SAS"" ""Null"""
8896723,,""" 271837-004 - HP 72.8Gb Ultra320 SCSI Universal 10K  
  Upgrade your HP Storage System with this hard drive to maximize your servers performance and capacity. 
 Econram Systems carries a full line of current HP Hardware as well as discontinued EOL hardware. Please call us at toll free 877-500-3266 and speak with a HP Sales Rep regarding the  271837-004   or  REQUEST A QUOTE. This HP 271837-004 hard disk drive is a simple and easy upgrade to your existing HP Server.   Our industry leading 12 month warranty and support also guarantees the life cycle at a lower cost. We are a trusted HP Reseller of the Highest Quality Computer Hardware, like the 271837-004 , to the U.S. Government, Military, Universities & Fortune 500 Enterprises."" ",," ""271837-004 - HP 72.8Gb Ultra320 SCSI Universal 10K"""
16372665,"""HP Enterprise"""," ""Description:HP Intel Xeon E5506 DL170h G6(2.13GHz/4-core/4MB/80W)Full Processor Option KitPart Number(s)Option Part# 583383-B21""", Specifications: Category Proliant Processor Sub-Category Xeon Generation G6 Part Number 583383-B21 Products ID 473034 Product Type Processor Board Processor Type Intel Xeon Processor Core Quad-Core Processor Qty 1 Clock Speed 2.13GHz QuickPath Interconnect 4.80GT/s L2 Cache 1MB L3 Cache 4MB Process Technology 45nm Processor Socket Socket B LGA-1366 Thermal Design Power 80W," ""583383-B21 HP Xeon E5506 2.13GHz DL170h G6"" ""Null"""
16248399,"""HP Enterprise"""," ""Description:Intel Xeon X5560 ML350 G6(2.80GHz/4-core/8MB/95W)Full Processor Option KitPart Number(s)Option Part# 495906-B21""", Specifications: Category Proliant Processor Sub-Category Xeon Generation G6 Part Number 495906-B21 Products ID 459573 Product Type Processor Upgrade Processor Type Intel Xeon Processor Core Quad-Core Processor Qty 1 Clock Speed 2.8GHz Bus Speed 1333MHz L2 Cache 1MB L3 Cache 8MB 64-bit Processing Yes Process Technology 45nm Processor Socket Socket B LGA-1366 Thermal Design Power 95W," ""495906-B21 HP X5560 2.80GHz ML350 G6"" ""Null"""
2248673,,," Quick Specs: Package Contents TL-SG1016 16-Port Gigabit Switch Power Adapter User Guide Power Source Power Supply Limited Warranty 1 Year Layer Supported 2 Form Factor Desktop Rack-mountable Network Technology 10/100/1000Base-T Height 1.7"" Width 17.3"" Depth 7.1"" Manageable No Green Compliant Yes Green Compliance Certificate/Authority RoHS Ethernet Technology Gigabit Ethernet Media Type Supported Twisted Pair Total Number of Network Ports 16 Port/Expansion Slot Details 16 x Gigabit Ethernet Network ProductId 1019458747"," ""TP-LINK TL-SG1016 1U 19IN Steel Case 16 Port 10/100/1000 Rackmount Gigabit Switch"" Switch - NCIX"""
14879549,"""D-Link""","""
                More>>>
                
                
                                    
                        
                             D-Link Switch 6xGENet SX SC+2xGBIC slot L3 19"":
                            The official marketing text of D-Link Switch 6xGENet SX SC+2xGBIC slot L3 19"" as supplied by the manufacturer

                            D-Link’s DGS-3308FG is a high performance managed Layer 3 Gigabit switch that provides an ideal solution for Enterprise Gigabit applications. With (6) 1000BASE-SX Gigabit Ethernet ports and (2) Open GBIC-Based ports, the DGS-3308FG is designed to meet the needs of the most demanding departmental and enterprise connectivity applications.
High Performance Wire-Speed Architecture
The DGS-3308FG supports full-duplex wire-speed forwarding, 8K MAC addresses, 2K IP networks, and the ability to prioritize traffic into (4) priority queues. The DGS-3308FG can be used as a cost effective Gigabit wiring closet solution or a high performance backbone aggregation device.

Network Management
D-Link’s DGS-3308FG looks to address today’s diverse business and IT requirements through its robust support of standards based network management protocols (SNMP/RMON/BOOTP/Telnet/Web) and port mirroring. By supporting standards-based network management protocols, the DGS-3308FG can be easily integrated into most third-party network management products.

Advanced Enterprise Features
The DGS-3308FG brings advanced Enterprise functions to a new level of affordability without compromising advanced features including: RIP1/2, OSPF, DVMRP, QoS/CoS, Multicast, VLANs, Port Trunking & Network Management. These features facilitate the deployment of applications across an Enterprise, including: VOIP, streaming media, and multicast content delivery (IP video, software deployment…etc).

Investment Protection
With support for Layer 2 & Layer 3 switch or routing, the DGS-3308FG can easily adapt to changes in customer media requirements without the need to perform an expensive “forklift” upgrade. By supporting GBIC modules, customers can migrate to other more advanced solutions in the future, while still protecting a portion of their original investment.

                        
                    
                                                
                                            
                            Short summary description D-Link Switch 6xGENet SX SC+2xGBIC slot L3 19"":
                            This short summary of the D-Link Switch 6xGENet SX SC+2xGBIC slot L3 19"" data-sheet is auto-generated and uses the product title and the first six key specs.
                            D-Link Switch 6xGENet SX SC+2xGBIC slot L3 19"", IEEE 802.1D,IEEE 802.1p,IEEE 802.1Q,IEEE 802.3x,IEEE 802.3z, 8000 entries, 16 Gbit/s, 35 W, 16 MB, 0 - 55 °C
                        
                                                                
                            Long summary description D-Link Switch 6xGENet SX SC+2xGBIC slot L3 19"" :
                            D-Link Switch 6xGENet SX SC+2xGBIC slot L3 19"". Networking standards: IEEE 802.1D,IEEE 802.1p,IEEE 802.1Q,IEEE 802.3x,IEEE 802.3z. MAC address table: 8000 entries, Switching capacity: 16 Gbit/s. Power consumption (typical): 35 W. Minimum RAM: 16 MB. Dimensions (WxDxH): 17.4 x 8.27 x 1.69"" (441 x 210 x 43 mm), Connectivity technology: Wired
                            This is an auto-generated long summary of D-Link Switch 6xGENet SX SC+2xGBIC slot L3 19"" based on the first three specs of the first five spec groups.


                        
                                    
            "", ""
                                    Long product name D-Link Switch 6xGENet SX SC+2xGBIC slot L3 19""
                    :
                    The short editorial description of D-Link Switch 6xGENet SX SC+2xGBIC slot L3 19""
                    
                    D-Link DGS 3308FG - switch, 6 ports
                            "" ",," ""D-Link Switch 6xGENet SX SC+2xGBIC slot L3 19"""" ""Product data D-Link 19"" network switches (DGS-3308FG)"""
7498404,,,," ""Gigabyte Tech GeForce GTX 1060 Mini ITX PCIe 3.0 x16 Overclocked Graphics Card, 6GB GDDR5""@en (GV-N1060IXOC-6GD)""@en"
15486408,"""Asus""@en","""1607MHz Core, 1733MHz Boost, 10010MHz 256-bit Memory, 2560 CUDA Cores, DVI-D, HDMI, 3 x DPort, Length 269mm, VR Ready, 3 Year Warranty""@en ",," ""ASUS GeForce GTX 1080 TURBO 8GB GDDR5X Graphics Card ""@en | TURBO-GTX1080-8G Novatech""@en"
8017695,,"""16GB (4x4GB) Corsair DDR4 Vengeance LPX Black, PC4-25600 (3200), Non-ECC Unbuffered, CAS 16-18-18-36, XMP 2.0, 1.35V     ""@en ", Specifications Size 16GB (4x4GB) Memory Model Vengeance LPX Black Max. Memory Channels Provided by Kit Quad (4) Memory Type DDR4 Memory Type (ECC) Non-ECC Memory Type (R/U) UDIMM (Unbuffered) Memory Speed PC4-25600 (3200) Pins 288 CAS Latency 16-18-18-36 Voltage 1.35 V Validated Compatible with   Cooler Anodised Aluminium Heatspreader Features Black PCB XMP 2.0," ""Corsair 16GB Vengeance LPX DDR4 3200MHz RAM/Memory Kit 4x 4GB""@en 4GB LN69132 - CMK16GX4M4C3200C16 | SCAN UK""@en"
1316229,,," Categorie Geheugen intern Merk Corsair Productserie Vengeance LPX Product Corsair Vengeance LPX CMK16GX4M4B3000C15R Uitvoering Corsair Vengeance LPX CMK16GX4M4B3000C15R EAN 0843591056267 SKU CMK16GX4M4B3000C15R Tweakers ID 427229 Productprijs € 210,95 Pakketpost 0-30 kg € 4,95 iDeal (vanaf € 10,-) € 0,- Totaal € 215,90 Onjuiste prijs melden Productprijs € 215,- Pakketpost NL DPD € 4,95 iDeal € 0,- Totaal € 219,95 Onjuiste prijs melden Productprijs € 220,51 Pakketpost vanaf € 99,- € 3,95 iDeal € 0,50 Totaal € 224,96 Onjuiste prijs melden Productprijs € 231,- Pakketpost Nederland € 0,- iDeal € 0,- Totaal € 231,- Onjuiste prijs melden Productprijs € 231,- Pakketpost € 0,- iDeal € 0,- Totaal € 231,- Onjuiste prijs melden Productprijs € 229,- Pakketpost € 3,95 iDeal € 0,- Totaal € 232,95 Onjuiste prijs melden Productprijs € 233,- Pakketpost vanaf € 0,- iDeal € 0,- Totaal € 233,- Onjuiste prijs melden Productprijs € 231,- Pakketpost DPD € 3,95 iDeal € 0,- Totaal € 234,95 Onjuiste prijs melden Productprijs € 235,49 Pakketpost (boven €20,-) € 0,- iDeal € 0,- Totaal € 235,49 Onjuiste prijs melden Productprijs € 239,- Pakketpost tot € 50,- € 0,- iDeal € 0,- Totaal € 239,- Onjuiste prijs melden Productprijs € 245,99 Pakketpost (tot € 20,-) € 0,- iDeal € 0,- Totaal € 245,99 Onjuiste prijs melden Productprijs € 320,65 Pakketpost (vanaf € 29,95) € 0,- iDeal € 0,- Totaal € 320,65 Onjuiste prijs melden"," ""Corsair Vengeance LPX CMK16GX4M4B3000C15R - Prijzen ""@NL Tweakers""@NL"
17384804,"""KINGSTON""",,," ""Kingston DataTraveler SE9 G2 64GB"" ""Comprar Kingston 64GB em PowerPlanetOnline"""
13964937,,,," ""Kingston 128GB DataTraveler SE9 G2 USB 3.0 Flash Drive""@en Drive (DTSE9G2/128GB)""@en"
17077415,"""HP Enterprise"""," ""Description:HP NC340T PCI-X Quad Port Gigabit Server AdapterPart Number(s)Manufacturer Part# 391661-B21""", Specifications: Category Proliant Controller Sub-Category Proliant Network Adapter Generation NC340T Part Number 391661-B21 Products ID 458262 Manufacturer HP Product Type Server Adapter Host Interface PCI-X Cabling Type Ethernet 10/1000Base-T / 100Base-TX Form Factor Internal Data Transfer Rate 1GB/s Memory 256KB," ""Null"" ""391661-B21 HP NC340T Server Adapter"""
13934234,,," Categorie Solid state drives Merk Intel Product Intel DC S3500 (2,5"") Uitvoering 120GB EAN 0675901206594, 0735858258371, 5032037057141 SKU SSDSC2BB120G4, SSDSC2BB120G401, SSDSC2BB120G4K5 Tweakers ID 346350 Productprijs € 141,- Pakketpost (vanaf € 29,-) € 0,- iDeal € 0,- Totaal € 141,- Onjuiste prijs melden Productprijs € 156,01 Pakketpost DPD € 3,95 iDeal € 0,- Totaal € 159,96 Onjuiste prijs melden Productprijs € 165,90 Pakketpost Nederland € 0,- iDeal € 0,- Totaal € 165,90 Onjuiste prijs melden Productprijs € 174,81 Pakketpost vanaf € 99,- € 3,95 iDeal € 0,50 Totaal € 179,26 Onjuiste prijs melden Productprijs € 192,62 Pakketpost Nederland (vanaf € 20,-) € 0,- iDeal € 0,- Totaal € 192,62 Onjuiste prijs melden Productprijs € 239,99 Pakketpost (tot € 20,-) € 0,- iDeal € 0,- Totaal € 239,99 Onjuiste prijs melden"," ""Intel DC S3500 (2,5"") 120GB - Prijzen ""@NL 5"") Tweakers""@NL (2"
12437552,,, Description ThinkPad 180 GB M.2 SATA OPAL Solid State Drive Part Number 4XB0H30209 Max Operating Humidity 95% Min Operating Humidity 5% Max Operating Temperature 70C Min Operating Temperature 0C Hard Drive Capacity 180GB Depth 80mm Depth (US) 3.15in Height 2.23mm Height (US) 0.09in Weight 0.01Kg Weight (US) 0.02 lbs Width 19.85mm Width (US) 0.78in Warranty Period One Year Warranty Types 1 Year - CRU," ""ThinkPad 180 GB M.2 SATA OPAL Solid State Drive""@en Drive | Storage Lenovo New Zealand""@en"
17408525,"""HP Enterprise""","""Description:Genuine HPE  8GB (2x4GB) Registered PC2-6400Low Power Single-Rank SDRAM Memory KitPart Number(s)
Option Part# 504351-B21 (2 x 4GB)"" ", Specifications: Category Proliant Memory Sub-Category Genuine HP Memory Generation 800MHz Part Number 504351-B21 Products ID 455464 Storage Capacity 8GB (2 x 4GB) Technology DDR II SDRAM Form Factor DIMM 240-pin Memory Speed 800MHz (PC2-6400) Application Server Memory Server Model HP Proliant Compatibility HP Proliant Servers Manufacturer Hewlett-Packard HP Serial Number Yes HP Logo Yes Guaranteed Genuine HP Yes 504351-B21 Compatible Servers: BL465c G5 BL465c G6 G7 BL495c G5 BL495c G6 G7 BL685c G5 BL685c G6 G7 DL165 G5 DL165 G5p DL165 G6 G7 DL185 G5 DL365 G5 DL385 G5p DL385 G6 G7 DL585 G5 DL585 G6 G7 DL785 G5 DL785 G6," ""504351-B21 HP 8GB (2x4GB) PC6400 SDRAM Kit"", ""Null"" Price 504351-B21"" ""New 504351-B21 Kit Wholesale"
15625877,"""HP""@en",,," ""HP - DDR2 64 GB : 8 x DIMM 240-pin""@en, "" HP memory 240-pin Series ""@en Prices CNET""@en"
1170147,"""Amazon""@en-US",""" Powerful, full-featured Fire tabletâ€”with beautiful 7"" IPS display, fast 1.3 GHz quad-core processor, rear and front facing cameras, and up to 200 GB of expandable storage. Tiny price. Big Fun.  Fast and responsive The fast quad-core processor consists of four high-performance 1.3 GHz cores, for quick app launch times, smooth games and videos, and great overall performance.  Beautiful 7"" IPS display Fire features a 1024 x 600 IPS display with 171 ppi for a bright display with vivid colors and whiter whites. Enjoy a great viewing experience at all angles through a combination of IPS (in-plane switching) technology and an advanced polarizing filter.   No more worrying about storage space Keep photos, movies, and compatible apps and games with you using a microSD card slot to expand your tabletâ€™s storage by up to 200 GB.  Plus enjoy free unlimited cloud storage for all your Amazon content and photos taken with your Fire device.  Power when you need it Don't be tethered to an outlet â€” with up to 7 hours of mixed use battery life.  Capture life's moments Fire features a 2 MP rear-facing camera for taking photos or recording 720p HD video.  The VGA front-facing camera is perfect for Skype calls with friends and family.  Stands up to everyday life Amazon engineers Fire tablets to hold up against everyday life. As measured in tumble tests, Fire is almost 2x more durable than the iPad Air 2.  Designed for Entertainment  Read Choose from millions of Kindle e-book and magazine titles. Connect with the largest online community of book lovers on Goodreads. Discover over a million titles with a Kindle Unlimited subscription. Also, listen to your favorite books with Audible. Watch Enjoy all your favorite movies and TV shows on Amazon Video, Netflix, HBO NOW, and more. Discover hundreds of thousands of TV episodes and movies, plus fling Amazon Video content to your TV using Second Screen.  Play Over 300,000 apps including favorites like Facebook, Twitter, and Spotify. Plus Amazon Underground, a one-of-a-kind app store experience where over 2,000  apps, games, and even in-app items are 100% free. Play great titles like Frozen Free Fall, Angry Birds Slingshot Stella, and Sonic Dash from developers like Disney, Gameloft, Rovio Entertainment, and more. Meet Alexa  Alexa comes to Fire Tablets  Alexa provides quick access to the entertainment you want, including music, games, audiobooks, and more.  You can also ask Alexa questions, check your calendar, get news, find sports scores, and even control your smart home.  All you have to do is press and ask.  Alexa will be available via a free over-the-air software update in the coming months.    One Press. Millions of Possibilities.   When connected to Wi-Fi simply press the home button for 2 seconds then ask.  Alexa will respond to you and will even show visual responses to certain questions.   Everyday tasks made easier   Alexa on Fire tablets helps make the everyday easier.   Just press and ask to set alarms and timers, check traffic, your calendar, to-do or shopping lists, and more.   Be Entertained   Whether youâ€™re looking for your  favorite playlist on Spotify or need a quick joke, you can ask Alexa.  Just press and ask for a song, artist or  genre, and stream directly over Wi-Fi.   Alexa also provides voice control for Pandora, Spotify, TuneIn, IHeartRadio,  and more.   Stay Informed Now you can ask Alexa a question and get an immediate voice response.  When you press and ask, Alexa can pull up your flash briefing, Wikipedia articles, news, sports scores, and more. Control your smart home Alexa works with devices such as lights, switches, thermostats, and more from WeMo, Philips Hue, SmartThings, Insteon, Nest, ecobee, and Wink. Switch on the lamp before getting out of bed, turn on the fan or change the temperature on your thermostat while reading in your favorite chair, or dim the lights from the couch to watch a movieâ€”all voice controlled from your tablet. Â   Fire OS  Fire OS 5.4 - coming soon In addition to Alexa, our next Fire OS update will also allow you to quickly access great game play directly from the Games tab with Twitch, the worldâ€™s leading social video platform and community for gamers.  Fire tablet owners will also have easy access to over 65,000 recommendations from ComiXology, which provides an unrivaled library of comic books, graphic novels, manga and more. Find the things you love easier Fire OS is the best entertainment experience on a tablet with quick access to the things you do most. The home screen includes dedicated content pages for books, games, and apps, video, music, audiobooks, and Newsstand, making it quick to pick up right where you left off. Powered by Amazonâ€™s recommendations engine, you can quickly browse books, movies, TV shows, music, apps, and games suggested just for you. Apps that are actually free with Amazon Underground Fire tablet owners have access to a one-of-a-kind app store experience where over 2,000 apps, games, and even in-app items are 100% free. Experience titles from top developers including Disney, Rovio Entertainment, Gameloft, Zeptolab, and Sega of America without ever having to pay for the app or in-app purchases. Share content with Family Library Family Library links your Amazon account to that of your spouse or partner so you can easily share apps, games, audiobooks, and books, and it now allows Prime members to share their Prime Video content. Access your family's content across devicesâ€”both Amazon devices and free Amazon apps for other platforms, including iOS and Android.  No more waiting With ASAP (Advanced Streaming and Prediction), Amazon movies and TV episodes are ready for you to watch instantly. ASAP dynamically adapts to your viewing habits. On Deck automatically downloads Prime Video (for Prime members) and the first episodes of Amazon Original Series while your device isnâ€™t in use, ensuring that there is always something new to enjoy instantly, even when offline. Integrated on-device tech support Screen Sharing brings Mayday-powered customer service to Fire tablets. Simply call customer service and Amazon experts can connect to your Fire tablet to co-pilot through features by drawing on your screen, walking you through how to do something yourself, or doing it for youâ€”whatever works best.  ""@en-US ", Item Weight 0.69 pounds Item Size 4.53 x 0.42 x 0.42 inches Package Weight 0.65 pounds Package Size 6 x 1.6 x 1.6 inches Units in Package 1," "" Fire Tablet, 7"" Display, Wi-Fi, 8 GB - Includes Special Offers, Black ""@en-US Display Offers | 5 Free Hosting""@en-US ""Fire Tablet Wi-Fi"
